Student_ID,First_Name,Last_Name,Email,Gender,Department,Grade,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Age,Math_Score,assi_Math,Science_Score,assi_Science,English_Score,assi_English,Social_Studies_Score,assi_Social_Studie,French_Score,assi_French,Computer_Science_Score,assi_Computer_Science,last_score,Study_Hours_per_Week,Stress_Level (1-10),Sleep_Hours_per_Night,assi_late,non-academic_attendance,academic_attendance,lms_login_freq_per_day,lms_active_avg_hrs,resource_access_avg_hrs
S4833,Emma,Jones,student3833@university.com,Female,5th Grade,D,No,Yes,Master's,Medium,10,73.33333333,72.8,73.0,84.4,66.0,70.4,68.0,63.5,64.33333333,73.1,67.0,47.9,73.9,12.7,8,8.1,0.0,55.33333333,83.0,1.433333333,1.633333333,1.033333333
S4833,Emma,Jones,student3833@university.com,Female,6th Grade,D,No,Yes,Master's,Medium,12,68.25,59.6,66.25,67.3,64.5,60.8,65.75,66.7,66.5,75.7,70.0,64.4,72.5,12.7,8,8.1,0.25,74.25,93.75,1.625,1.425,1.05
S4833,Emma,Jones,student3833@university.com,Female,Middle School,D,No,Yes,Master's,Medium,12,74.0,75.7,64.5,58.0,72.0,57.7,62.0,40.7,81.0,94.9,67.0,54.8,67.8,12.7,8,8.1,0.0,87.5,87.5,1.3,1.55,1.1
S4836,Ahmed,Smith,student3836@university.com,Male,5th Grade,F,No,Yes,Bachelor's,High,10,50.0,35.6,61.0,54.4,64.0,67.2,57.0,57.9,49.0,51.8,55.0,45.1,55.2,13.5,8,8.4,0.0,75.0,67.0,1.1,1.0,0.8
S4836,Ahmed,Smith,student3836@university.com,Male,Middle School,F,No,Yes,Bachelor's,High,12,74.0,69.7,56.0,53.1,62.0,69.4,51.0,63.6,58.0,71.1,68.0,56.6,54.8,13.5,8,8.4,1.0,92.0,92.0,1.5,1.1,1.2
S4841,Omar,Brown,student3841@university.com,Male,5th Grade,D,Yes,Yes,PhD,Low,10,62.75,73.8,66.0,61.7,66.5,59.9,68.5,56.5,64.75,76.4,63.75,58.8,62.2,8.2,8,5.1,0.0,80.0,85.25,1.45,1.275,1.1
S4841,Omar,Brown,student3841@university.com,Male,6th Grade,D,Yes,Yes,PhD,Low,12,67.5,54.6,61.0,65.8,66.25,68.5,60.0,66.8,69.0,77.6,65.5,54.4,68.7,8.2,8,5.1,0.0,81.75,83.5,1.15,1.425,0.825
S4841,Omar,Brown,student3841@university.com,Male,Middle School,D,Yes,Yes,PhD,Low,12,66.5,56.3,66.25,64.7,72.5,68.4,67.5,57.0,63.5,80.6,66.75,68.0,73.6,8.2,8,5.1,0.0,88.25,64.75,0.95,1.4,1.05
S4842,Ahmed,Brown,student3842@university.com,Male,5th Grade,C,No,Yes,Master's,High,10,72.5,71.4,74.25,66.4,66.75,64.4,69.5,50.4,72.0,90.1,74.5,63.5,66.6,17.4,2,7.7,0.0,82.5,83.25,1.6,1.65,1.25
S4842,Ahmed,Brown,student3842@university.com,Male,6th Grade,C,No,Yes,Master's,High,12,72.5,68.7,72.5,81.9,68.0,43.5,65.0,54.5,67.0,81.4,73.0,66.9,67.3,17.4,2,7.7,0.0,75.0,87.5,1.6,1.6,1.05
S4842,Ahmed,Brown,student3842@university.com,Male,Middle School,C,No,Yes,Master's,High,12,79.5,76.6,76.33333333,73.5,70.16666667,67.4,70.16666667,69.3,74.0,70.2,69.16666667,62.4,73.1,17.4,2,7.7,0.166666667,89.83333333,83.5,1.566666667,1.583333333,1.183333333
S4843,Sara,Johnson,student3843@university.com,Female,6th Grade,C,Yes,Yes,Bachelor's,Medium,12,77.0,75.4,75.0,76.9,70.0,78.7,74.0,58.4,82.0,100.0,92.0,77.4,79.5,23.4,1,4.4,0.0,92.0,100.0,2.2,1.5,1.2
S4843,Sara,Johnson,student3843@university.com,Female,Middle School,C,Yes,Yes,Bachelor's,Medium,12,86.33333333,85.2,80.33333333,73.0,81.66666667,74.9,82.0,67.2,72.33333333,86.8,75.33333333,60.6,76.4,23.4,1,4.4,0.0,82.0,92.0,1.766666667,1.833333333,1.5
S4845,Emma,Johnson,student3845@university.com,Female,6th Grade,F,No,Yes,High School,High,12,88.0,90.6,88.0,86.7,94.0,93.7,92.0,85.0,83.0,100.0,73.0,63.3,88.0,21.1,9,7.4,,,,,,
S4857,John,Davis,student3857@university.com,Male,Middle School,B,No,Yes,Bachelor's,High,12,98.0,94.2,91.0,89.3,79.0,71.0,81.0,70.9,90.0,100.0,81.0,70.9,84.8,6.2,2,5.5,0.0,83.0,100.0,3.0,1.9,1.4
S4859,Ahmed,Smith,student3859@university.com,Male,5th Grade,C,No,Yes,PhD,High,10,79.0,71.4,74.66666667,59.1,76.33333333,79.1,78.0,72.6,77.0,96.0,82.0,66.3,77.8,9.3,4,7.2,0.0,83.33333333,86.33333333,2.0,1.733333333,1.066666667
S4859,Ahmed,Smith,student3859@university.com,Male,6th Grade,C,No,Yes,PhD,High,12,76.0,75.9,77.33333333,87.4,76.33333333,73.6,80.33333333,72.1,74.0,89.2,85.0,72.6,80.4,9.3,4,7.2,0.0,92.66666667,92.0,2.5,1.766666667,1.233333333
S4867,Liam,Williams,student3867@university.com,Female,5th Grade,B,Yes,Yes,PhD,Low,10,95.0,100.0,91.0,95.7,79.0,69.3,76.0,70.1,82.0,100.0,83.0,76.2,84.4,12.9,8,5.0,0.0,84.0,94.0,2.6,1.4,1.2
S4873,Maria,Davis,student3873@university.com,Female,Middle School,F,No,Yes,Bachelor's,High,12,97.0,89.0,92.0,85.6,89.0,100.0,94.0,78.9,100.0,100.0,96.0,91.3,92.9,6.6,1,5.9,,,,,,
S4876,Ali,Davis,student3876@university.com,Male,6th Grade,D,No,Yes,Master's,Low,12,60.0,47.9,52.0,42.6,67.0,75.3,63.0,56.9,56.0,65.3,57.0,52.4,58.7,6.0,7,6.7,0.0,75.0,92.0,1.6,1.6,1.0
S4878,Emma,Jones,student3878@university.com,Female,5th Grade,F,No,Yes,Master's,Low,10,90.0,92.4,82.0,80.9,90.0,83.4,87.0,69.1,99.0,100.0,82.0,78.5,88.0,18.7,5,5.3,,,,,,
S4879,John,Johnson,student3879@university.com,Male,5th Grade,F,No,Yes,Bachelor's,Medium,10,88.0,80.7,88.0,84.9,96.0,99.9,83.0,82.3,92.0,100.0,92.0,74.5,88.4,16.1,7,6.5,,,,,,
S4880,Emma,Brown,student3880@university.com,Female,6th Grade,F,No,Yes,PhD,High,12,82.0,58.7,80.0,79.0,97.0,100.0,91.0,74.8,81.0,94.8,89.0,78.6,85.6,29.1,9,5.6,,,,,,
S4885,Sara,Johnson,student3885@university.com,Female,5th Grade,D,No,Yes,Bachelor's,Medium,10,61.5,63.9,64.75,63.3,65.5,71.1,62.5,63.2,63.0,72.6,58.0,55.6,68.9,6.1,9,8.1,0.0,81.25,87.5,1.725,1.375,1.025
S4885,Sara,Johnson,student3885@university.com,Female,6th Grade,D,No,Yes,Bachelor's,Medium,12,66.5,57.4,63.5,64.2,57.5,40.7,72.5,61.6,67.0,70.8,63.5,49.1,67.3,6.1,9,8.1,0.0,79.0,79.5,1.25,1.3,1.15
S4885,Sara,Johnson,student3885@university.com,Female,Middle School,D,No,Yes,Bachelor's,Medium,12,63.2,57.9,65.6,72.4,61.8,70.9,63.8,57.3,61.8,63.0,66.6,53.8,62.6,6.1,9,8.1,0.0,79.4,71.8,0.9,1.48,0.82
S4887,Ahmed,Smith,student3887@university.com,Male,Middle School,B,Yes,Yes,Bachelor's,High,12,85.0,81.6,84.0,84.3,93.0,86.7,76.0,62.7,81.0,89.3,70.0,67.7,84.3,21.5,2,7.5,0.0,83.0,92.0,3.0,1.6,1.8
S4893,Ahmed,Johnson,student3893@university.com,Male,6th Grade,F,No,Yes,Master's,Medium,12,86.0,81.4,73.0,63.1,80.0,75.9,81.0,63.1,83.0,99.1,93.0,73.6,81.3,21.5,5,4.1,,,,,,
S4894,Maria,Jones,student3894@university.com,Female,5th Grade,D,No,Yes,PhD,Low,10,70.0,70.7,64.0,70.3,67.0,91.7,75.0,52.4,62.0,78.8,67.0,49.9,72.2,29.9,6,4.3,0.0,100.0,58.0,1.0,1.8,0.9
S4894,Maria,Jones,student3894@university.com,Female,6th Grade,D,No,Yes,PhD,Low,12,69.0,60.6,54.0,62.6,68.0,70.3,67.0,50.6,67.0,81.3,57.0,55.7,65.1,29.9,6,4.3,0.0,75.0,92.0,1.9,1.4,1.0
S4894,Maria,Jones,student3894@university.com,Female,Middle School,D,No,Yes,PhD,Low,12,73.33333333,72.2,68.33333333,86.3,74.66666667,70.3,64.33333333,53.8,71.0,86.6,70.0,65.0,69.8,29.9,6,4.3,0.0,89.0,83.33333333,1.433333333,1.366666667,0.966666667
S4899,Ali,Davis,student3899@university.com,Male,5th Grade,F,Yes,Yes,High School,Medium,10,57.0,50.8,64.0,53.9,60.0,38.3,64.0,57.6,65.0,74.2,61.0,53.6,63.6,25.8,6,7.1,0.0,84.0,58.0,1.3,1.1,0.8
S4901,Omar,Brown,student3901@university.com,Male,Middle School,F,No,Yes,Master's,Medium,12,85.0,84.8,100.0,97.4,88.0,100.0,93.0,89.0,89.0,93.6,100.0,84.2,86.2,11.2,1,6.3,,,,,,
S4906,John,Smith,student3906@university.com,Male,5th Grade,D,Yes,Yes,PhD,Medium,10,62.0,62.5,52.0,36.1,69.0,55.5,66.0,54.3,60.0,66.6,65.0,52.7,57.8,22.2,5,8.2,0.0,75.0,92.0,1.8,1.5,1.2
S4906,John,Smith,student3906@university.com,Male,6th Grade,D,Yes,Yes,PhD,Medium,12,62.5,50.5,69.5,70.3,67.5,57.3,57.0,43.2,65.0,73.3,64.5,55.8,59.6,22.2,5,8.2,1.5,71.0,79.0,1.25,1.45,0.8
S4906,John,Smith,student3906@university.com,Male,Middle School,D,Yes,Yes,PhD,Medium,12,70.5,74.1,62.5,56.3,65.0,61.2,61.5,42.9,76.0,84.8,67.5,64.8,67.7,22.2,5,8.2,0.0,77.5,83.5,1.8,1.5,1.0
S4907,Omar,Jones,student3907@university.com,Male,5th Grade,D,No,Yes,Bachelor's,Medium,10,68.75,59.5,61.0,71.1,65.5,78.5,66.0,61.4,69.5,80.0,64.0,55.2,72.7,16.3,2,5.1,0.75,73.0,85.5,1.475,1.575,1.0
S4907,Omar,Jones,student3907@university.com,Male,6th Grade,D,No,Yes,Bachelor's,Medium,12,72.0,73.3,81.0,72.5,64.0,70.8,66.0,68.2,55.0,65.2,59.0,60.6,75.1,16.3,2,5.1,0.0,75.0,50.0,1.7,1.4,0.6
S4907,Omar,Jones,student3907@university.com,Male,Middle School,D,No,Yes,Bachelor's,Medium,12,63.0,61.4,55.0,41.6,57.0,55.0,62.0,63.8,69.0,83.3,55.0,41.9,62.7,16.3,2,5.1,0.0,80.0,75.0,2.0,1.1,0.8
S4909,Ali,Davis,student3909@university.com,Male,6th Grade,F,No,Yes,Master's,Low,12,59.0,69.5,53.0,47.7,65.0,67.4,57.0,55.2,59.0,66.3,59.0,49.7,60.7,11.8,5,7.5,0.0,67.0,83.0,1.1,1.3,1.4
S4921,Omar,Williams,student3921@university.com,Male,5th Grade,D,Yes,Yes,PhD,Medium,10,63.5,57.2,63.5,47.9,69.5,63.1,63.0,59.9,60.5,60.2,67.5,55.1,57.4,10.7,2,6.5,0.0,73.5,79.0,1.45,1.2,0.75
S4921,Omar,Williams,student3921@university.com,Male,6th Grade,D,Yes,Yes,PhD,Medium,12,61.33333333,54.1,55.0,57.7,70.0,70.7,68.66666667,72.9,58.66666667,65.0,54.0,40.2,59.1,10.7,2,6.5,1.0,75.0,72.33333333,1.633333333,1.633333333,0.9
S4923,Omar,Brown,student3923@university.com,Male,5th Grade,F,No,Yes,PhD,Low,10,79.0,73.2,93.0,75.5,89.0,88.9,91.0,82.1,97.0,100.0,91.0,76.0,86.8,26.4,3,4.7,,,,,,
S4932,Ali,Johnson,student3932@university.com,Male,5th Grade,B,Yes,No,PhD,Low,10,76.0,68.1,78.0,74.9,85.0,93.5,77.0,72.2,77.0,94.3,86.0,74.6,77.3,27.6,5,8.3,0.0,89.0,100.0,1.9,2.1,1.2
S4936,Sara,Smith,student3936@university.com,Female,6th Grade,B,No,Yes,Master's,Low,12,74.5,75.6,87.5,70.2,80.5,89.1,82.5,69.7,89.0,99.3,89.0,77.7,83.2,25.1,1,4.2,0.0,75.0,96.0,2.65,2.3,1.55
S4936,Sara,Smith,student3936@university.com,Female,Middle School,B,No,Yes,Master's,Low,12,89.0,69.7,77.0,71.7,80.0,84.0,91.0,69.3,95.0,100.0,84.0,81.7,84.1,25.1,1,4.2,0.0,83.0,92.0,3.0,1.6,1.8
S4938,Ahmed,Jones,student3938@university.com,Male,5th Grade,F,No,Yes,Bachelor's,Medium,10,50.0,38.0,53.0,61.6,50.0,46.1,64.0,50.8,51.0,59.9,59.0,52.1,46.6,12.0,7,6.1,0.0,81.0,83.0,0.8,1.1,0.8
S4946,Ali,Davis,student3946@university.com,Male,Middle School,F,No,No,Master's,Medium,12,90.0,75.0,100.0,98.2,93.0,99.3,95.0,83.0,93.0,100.0,100.0,90.1,98.2,23.0,8,6.6,,,,,,
S4947,John,Johnson,student3947@university.com,Male,5th Grade,C,Yes,Yes,Master's,Low,10,70.66666667,73.2,73.0,64.3,78.33333333,76.8,68.0,59.9,63.66666667,77.5,75.33333333,63.9,67.2,24.8,7,5.5,0.0,91.33333333,86.0,1.666666667,1.4,0.866666667
S4947,John,Johnson,student3947@university.com,Male,6th Grade,C,Yes,Yes,Master's,Low,12,71.5,80.1,63.5,60.7,73.5,62.5,70.5,76.2,71.0,78.2,68.5,66.2,70.7,24.8,7,5.5,0.0,69.5,92.0,1.95,1.65,1.1
S4947,John,Johnson,student3947@university.com,Male,Middle School,C,Yes,Yes,Master's,Low,12,67.5,61.8,69.0,66.3,71.0,66.5,76.5,67.5,73.0,81.0,72.0,72.7,79.8,24.8,7,5.5,0.0,87.0,79.0,1.95,1.5,0.75
S4948,Ahmed,Johnson,student3948@university.com,Male,5th Grade,C,No,Yes,Bachelor's,Low,10,72.75,66.2,71.75,71.9,76.75,76.9,72.5,72.3,67.0,76.8,75.0,65.9,68.9,8.0,2,6.0,0.0,92.0,89.75,2.075,1.425,0.975
S4948,Ahmed,Johnson,student3948@university.com,Male,Middle School,C,No,Yes,Bachelor's,Low,12,81.6,76.3,76.8,64.6,75.6,83.7,73.8,61.2,77.2,85.5,76.4,59.5,66.8,8.0,2,6.0,0.0,77.8,91.8,1.98,1.54,1.32
S4949,John,Brown,student3949@university.com,Male,6th Grade,F,No,No,Bachelor's,Medium,12,100.0,100.0,91.0,91.1,95.0,92.4,97.0,82.5,94.0,100.0,92.0,74.9,93.7,20.7,7,4.9,,,,,,
S4952,Sara,Jones,student3952@university.com,Female,5th Grade,F,No,Yes,Bachelor's,High,10,95.0,80.8,88.0,66.5,93.0,80.6,88.0,66.9,97.0,100.0,94.0,80.7,96.9,11.9,1,4.1,,,,,,
S4956,John,Williams,student3956@university.com,Male,Middle School,F,No,Yes,PhD,Low,12,89.0,84.5,97.0,88.8,89.0,88.8,87.0,70.5,96.0,100.0,85.0,74.0,98.3,12.7,3,6.7,,,,,,
S4959,Liam,Jones,student3959@university.com,Female,5th Grade,C,No,Yes,PhD,Medium,10,74.33333333,76.8,78.0,71.5,77.0,77.4,78.0,72.2,76.66666667,87.5,73.0,65.1,71.2,27.9,6,4.6,0.0,92.33333333,97.33333333,1.666666667,1.6,1.1
S4959,Liam,Jones,student3959@university.com,Female,6th Grade,C,No,Yes,PhD,Medium,12,74.0,72.7,68.5,69.8,76.0,77.1,74.0,64.8,79.5,92.2,64.5,56.7,74.7,27.9,6,4.6,0.5,81.5,87.5,1.25,1.65,1.15
S4959,Liam,Jones,student3959@university.com,Female,Middle School,C,No,Yes,PhD,Medium,12,75.5,71.6,73.0,70.1,82.0,90.1,77.5,74.9,73.5,82.1,77.0,65.0,74.6,27.9,6,4.6,0.0,85.5,79.5,1.7,1.65,1.15
S4969,Sara,Davis,student3969@university.com,Female,5th Grade,F,Yes,Yes,Bachelor's,Medium,10,54.0,58.1,62.0,50.2,50.0,59.3,55.0,49.5,43.0,47.7,48.0,37.3,51.6,19.0,6,4.7,,,,,,
S4974,Sara,Smith,student3974@university.com,Female,5th Grade,F,Yes,Yes,PhD,Low,10,62.0,35.9,60.0,51.0,59.0,52.8,56.0,46.3,49.0,56.7,52.0,45.9,66.9,13.2,4,7.1,0.0,67.0,83.0,1.1,1.3,1.4
S4977,Liam,Johnson,student3977@university.com,Female,6th Grade,B,No,Yes,PhD,Medium,12,83.0,82.5,91.0,88.5,85.0,78.3,82.0,88.0,83.0,96.2,83.0,79.3,78.5,29.0,9,6.8,0.0,84.0,94.0,2.6,1.4,1.2
S4981,Ali,Smith,student3981@university.com,Male,Middle School,F,No,No,Bachelor's,High,12,89.0,77.4,80.0,76.2,88.0,77.2,95.0,82.4,99.0,100.0,92.0,82.7,91.5,26.4,2,5.3,,,,,,
S4988,Omar,Williams,student3988@university.com,Male,5th Grade,B,Yes,Yes,PhD,Low,10,78.0,57.7,74.0,67.1,72.5,78.6,84.0,82.3,82.5,100.0,72.5,63.8,79.1,6.0,1,7.9,0.0,80.5,96.0,2.05,1.95,1.0
S4988,Omar,Williams,student3988@university.com,Male,Middle School,B,Yes,Yes,PhD,Low,12,79.0,77.4,80.0,73.5,82.0,95.2,89.0,74.8,87.0,95.0,86.0,77.7,88.2,6.0,1,7.9,0.0,87.0,92.0,1.4,1.9,1.6
S4989,Maria,Jones,student3989@university.com,Female,Middle School,F,Yes,Yes,Master's,Medium,12,94.0,98.3,95.0,95.6,100.0,96.1,100.0,92.8,100.0,100.0,100.0,82.5,98.6,23.1,2,6.1,,,,,,
S4992,Maria,Johnson,student3992@university.com,Female,5th Grade,D,No,Yes,Bachelor's,Low,10,76.0,69.4,70.0,63.7,62.0,59.1,81.0,77.9,64.0,65.8,63.0,50.6,70.6,15.0,9,8.2,0.0,83.0,58.0,0.8,1.9,0.8
S4992,Maria,Johnson,student3992@university.com,Female,6th Grade,D,No,Yes,Bachelor's,Low,12,69.66666667,72.3,70.0,66.5,59.33333333,72.9,66.66666667,59.9,72.33333333,84.8,72.33333333,57.3,66.8,15.0,9,8.2,0.0,91.66666667,75.0,1.166666667,1.6,1.0
S4992,Maria,Johnson,student3992@university.com,Female,Middle School,D,No,Yes,Bachelor's,Low,12,64.0,72.3,68.0,79.5,71.0,75.2,68.0,41.6,70.0,74.9,63.0,52.5,68.4,15.0,9,8.2,0.0,78.0,92.0,1.8,1.3,0.9
S4994,Emma,Johnson,student3994@university.com,Female,Middle School,F,No,Yes,PhD,Low,12,95.0,98.7,91.0,77.8,92.0,95.4,92.0,80.6,70.0,79.0,88.0,72.2,86.6,24.6,8,6.3,,,,,,
S4998,Emma,Williams,student3998@university.com,Female,5th Grade,D,Yes,Yes,Bachelor's,Medium,10,65.5,73.9,69.0,53.9,64.0,52.0,57.5,59.6,72.5,81.4,77.0,71.0,70.1,22.1,2,6.8,0.0,88.5,79.0,1.4,1.3,0.75
S4998,Emma,Williams,student3998@university.com,Female,6th Grade,D,Yes,Yes,Bachelor's,Medium,12,66.5,67.7,62.0,64.6,64.5,70.4,58.5,55.2,58.5,68.5,65.0,52.5,61.0,22.1,2,6.8,0.0,84.0,70.5,1.8,1.3,0.85
S4998,Emma,Williams,student3998@university.com,Female,Middle School,D,Yes,Yes,Bachelor's,Medium,12,50.0,47.0,72.0,64.5,60.0,50.6,71.0,65.5,54.0,59.3,70.0,55.1,64.3,22.1,2,6.8,0.0,83.0,75.0,0.8,1.1,0.9
S4999,Emma,Johnson,student3999@university.com,Female,Middle School,B,No,No,PhD,Medium,12,93.0,73.5,87.0,81.3,90.0,78.3,74.0,51.7,73.0,80.9,85.0,81.4,83.5,25.0,3,4.8,0.0,75.0,100.0,1.8,2.1,1.4
S5001,Omar,Brown,student4001@university.com,Male,Middle School,F,No,Yes,Bachelor's,High,12,100.0,90.9,100.0,90.7,100.0,95.8,100.0,82.0,100.0,100.0,100.0,82.1,100.0,10.5,4,6.8,,,,,,
S5005,Emma,Jones,student4005@university.com,Female,6th Grade,F,Yes,Yes,PhD,Medium,12,52.0,41.5,44.0,40.5,56.0,49.9,56.0,52.1,67.0,78.2,61.0,52.2,55.8,26.8,2,4.1,2.0,100.0,67.0,0.9,1.1,0.8
S5005,Emma,Jones,student4005@university.com,Female,Middle School,F,Yes,Yes,PhD,Medium,12,51.5,65.2,67.0,74.7,67.5,64.8,64.0,59.1,54.0,59.2,49.5,44.0,51.8,26.8,2,4.1,1.0,56.0,83.0,1.3,1.25,0.6
S5006,Liam,Williams,student4006@university.com,Female,5th Grade,F,No,Yes,PhD,Low,10,42.0,37.6,53.0,56.1,59.0,44.7,56.0,58.2,56.0,63.0,52.0,38.2,58.0,12.3,2,6.7,0.0,78.0,67.0,0.9,1.1,0.7
S5006,Liam,Williams,student4006@university.com,Female,6th Grade,F,No,Yes,PhD,Low,12,54.0,51.1,55.0,58.4,69.0,77.6,50.0,42.6,65.0,82.5,60.0,56.8,55.2,12.3,2,6.7,0.0,81.0,83.0,0.8,1.1,0.8
S5010,Emma,Davis,student4010@university.com,Female,Middle School,F,No,No,High School,Low,12,98.0,95.4,91.0,77.9,100.0,100.0,90.0,81.8,97.0,100.0,79.0,69.8,89.9,7.9,8,4.7,,,,,,
S5011,Omar,Jones,student4011@university.com,Male,5th Grade,C,No,Yes,High School,Low,10,75.0,70.0,69.0,58.6,79.5,60.1,70.5,61.8,82.0,90.7,68.5,65.6,71.7,29.6,1,7.6,0.0,77.5,100.0,2.65,1.6,1.2
S5011,Omar,Jones,student4011@university.com,Male,6th Grade,C,No,Yes,High School,Low,12,78.0,86.0,80.0,58.0,70.0,78.8,84.0,66.0,66.0,72.4,81.0,65.0,82.0,29.6,1,7.6,0.0,76.0,83.0,2.6,1.3,1.2
S5011,Omar,Jones,student4011@university.com,Male,Middle School,C,No,Yes,High School,Low,12,73.25,63.0,70.5,62.2,77.5,69.0,73.0,46.8,76.0,84.5,75.25,64.0,65.7,29.6,1,7.6,0.0,82.25,91.75,2.3,1.475,1.35
S5012,Sara,Jones,student4012@university.com,Female,5th Grade,C,Yes,Yes,Master's,Medium,10,73.0,69.3,76.0,79.1,79.0,86.5,77.0,70.6,80.0,88.9,68.0,57.6,88.1,22.7,5,6.3,0.0,83.0,92.0,2.0,1.5,1.2
S5012,Sara,Jones,student4012@university.com,Female,6th Grade,C,Yes,Yes,Master's,Medium,12,75.0,63.7,75.2,75.5,69.8,68.5,74.4,66.4,75.8,80.7,72.4,62.4,78.0,22.7,5,6.3,0.0,78.6,88.4,2.02,1.48,1.22
S5012,Sara,Jones,student4012@university.com,Female,Middle School,C,Yes,Yes,Master's,Medium,12,76.66666667,60.6,69.0,64.7,67.33333333,67.0,68.66666667,55.4,76.0,81.7,74.66666667,55.8,72.9,22.7,5,6.3,0.0,93.66666667,94.66666667,2.033333333,1.5,1.066666667
S5021,John,Brown,student4021@university.com,Male,5th Grade,B,Yes,Yes,High School,Low,10,72.0,61.9,80.0,76.5,87.0,84.5,92.0,68.2,80.0,87.7,77.0,65.5,81.1,27.4,8,5.6,0.0,75.0,100.0,1.8,2.1,1.4
S5022,Maria,Smith,student4022@university.com,Female,Middle School,F,No,Yes,High School,Low,12,75.0,69.3,91.0,82.7,73.0,84.0,86.0,80.0,91.0,100.0,79.0,59.6,83.6,15.4,8,4.2,,,,,,
S5023,Sara,Brown,student4023@university.com,Female,5th Grade,F,No,Yes,Bachelor's,High,10,51.0,43.9,49.0,48.3,65.0,52.5,55.0,46.1,53.0,58.9,46.0,40.6,55.3,21.7,3,7.1,,,,,,
S5024,Sara,Johnson,student4024@university.com,Female,Middle School,F,Yes,Yes,PhD,Medium,12,55.0,45.5,56.0,58.7,48.0,53.4,50.0,47.9,40.0,44.9,48.0,29.9,52.1,24.3,1,4.1,,,,,,
S5025,John,Brown,student4025@university.com,Male,5th Grade,F,No,Yes,PhD,Low,10,90.0,72.3,80.0,66.0,78.0,87.9,82.0,85.8,100.0,100.0,86.0,63.3,88.2,9.6,9,5.3,,,,,,
S5026,Ali,Jones,student4026@university.com,Male,5th Grade,C,No,No,PhD,Low,10,73.8,67.8,72.4,71.4,76.4,82.6,70.0,45.0,75.6,93.0,72.8,65.5,73.9,26.4,7,5.3,0.2,88.0,85.2,1.4,1.6,1.28
S5026,Ali,Jones,student4026@university.com,Male,6th Grade,C,No,No,PhD,Low,12,86.0,67.8,77.0,79.9,77.0,98.6,67.0,53.3,74.0,83.5,72.0,58.0,74.7,26.4,7,5.3,0.0,83.0,75.0,1.6,1.5,1.0
S5026,Ali,Jones,student4026@university.com,Male,Middle School,C,No,No,PhD,Low,12,81.0,81.3,72.0,66.3,66.0,60.3,76.0,64.9,71.33333333,78.8,80.66666667,63.1,73.9,26.4,7,5.3,0.0,82.0,90.66666667,1.966666667,1.266666667,1.033333333
S5031,John,Johnson,student4031@university.com,Male,Middle School,F,Yes,Yes,High School,High,12,88.0,82.3,83.0,84.2,97.0,100.0,91.0,90.6,78.0,85.3,86.0,78.9,86.4,10.0,2,6.7,,,,,,
S5038,Liam,Davis,student4038@university.com,Female,6th Grade,B,No,Yes,Master's,Low,12,84.0,66.3,89.0,100.0,88.0,86.2,89.0,65.4,77.0,91.7,76.0,65.8,88.4,11.1,9,7.4,0.0,84.0,94.0,2.6,1.4,1.2
S5041,Liam,Smith,student4041@university.com,Female,5th Grade,D,No,Yes,Bachelor's,High,10,65.0,57.9,55.0,52.0,62.0,73.3,79.0,83.8,56.0,63.2,56.0,51.6,64.5,22.4,9,4.2,0.0,75.0,50.0,1.7,1.4,0.6
S5041,Liam,Smith,student4041@university.com,Female,6th Grade,D,No,Yes,Bachelor's,High,12,62.0,51.5,68.0,67.8,53.0,52.5,66.0,58.8,57.0,63.5,67.0,55.7,50.4,22.4,9,4.2,0.0,67.0,83.0,0.9,1.3,0.7
S5041,Liam,Smith,student4041@university.com,Female,Middle School,D,No,Yes,Bachelor's,High,12,66.5,64.3,68.0,60.3,64.0,59.7,64.0,55.2,60.5,65.5,63.0,66.5,67.0,22.4,9,4.2,0.0,77.5,83.5,1.9,1.3,1.0
S5043,Liam,Johnson,student4043@university.com,Female,5th Grade,C,No,Yes,Master's,Medium,10,74.0,79.4,62.0,60.6,85.0,96.8,61.0,51.8,57.0,61.7,77.0,62.0,70.1,10.3,2,5.4,0.0,75.0,75.0,1.3,1.5,1.5
S5043,Liam,Johnson,student4043@university.com,Female,6th Grade,C,No,Yes,Master's,Medium,12,70.28571429,50.2,71.0,71.1,72.0,66.6,73.57142857,61.0,73.0,85.3,72.0,69.4,71.9,10.3,2,5.4,0.0,84.85714286,80.85714286,1.842857143,1.471428571,1.071428571
S5043,Liam,Johnson,student4043@university.com,Female,Middle School,C,No,Yes,Master's,Medium,12,65.0,61.3,72.33333333,70.6,72.0,57.8,65.0,64.8,71.0,75.1,71.66666667,60.2,67.9,10.3,2,5.4,0.0,78.66666667,77.66666667,1.7,1.466666667,0.933333333
S5047,Sara,Brown,student4047@university.com,Female,5th Grade,C,Yes,Yes,Master's,Medium,10,71.0,64.6,74.0,64.2,74.0,68.4,86.0,67.1,83.5,100.0,74.0,54.2,81.6,7.7,4,6.6,0.0,89.0,83.5,2.1,1.5,1.1
S5047,Sara,Brown,student4047@university.com,Female,6th Grade,C,Yes,Yes,Master's,Medium,12,72.0,72.2,75.25,73.5,77.25,82.5,71.75,65.4,74.0,82.3,79.5,69.5,78.7,7.7,4,6.6,0.0,91.5,87.5,1.975,1.5,1.2
